SEQUENCE_NUM,DEVICE_ID,ALERT_TYPE_ID,POLICY_ID,SIGNATURE_ID,BEGIN_TIME,END_TIME,HIT_COUNT,SRC_IP_ADDR,SRC_IP_ADDR_HIGH,SRC_PORT,DST_IP_ADDR,DST_IP_ADDR_HIGH,DST_PORT,VIRTUAL_SEGMENT_INDEX,PHYSICAL_PORT_IN,VLAN_TAG,SEVERITY_ID,PACKET_TRACE,DEVICE_TRACE_BUCKET,DEVICE_TRACE_BEGIN_SEQ,DEVICE_TRACE_END_SEQ,MESSAGE_PARMS,QUARANTINE_ACTION,FLOW_CONTROL,ACTION_SET_UUID,ACTION_SET_NAME,RATE_LIMIT_RATE,CLIENT_IP_ADDR,CLIENT_IP_ADDR_HIGH,XFF_IP_ADDR,XFF_IP_ADDR_HIGH,TCIP_IP_ADDR,TCIP_IP_ADDR_HIGH,URI_METHOD,URI_HOST,URI_STRING,SRC_USER_NAME,SRC_DOMAIN,SRC_MACHINE,DST_USER_NAME,DST_DOMAIN,DST_MACHINE
267859029,e4993c7f-ce1d-11e6-b837-b05ada4eed7a,1,748a89f3-5c9b-4998-af78-e6b52b22a578,00000001-0001-0001-0001-000000017056,1582150437035,1582150739035,1,175798792,0,32343,2297645833,0,443,62,15,0,3,0,0,0,0, , ,Permit,7d13fcaa-88bd-11d6-859b-0002b34b9580,Permit + Notify,0,175798792,0,0,0,0,0,,,,,,,,,
267859030,e4993c7f-ce1d-11e6-b837-b05ada4eed7a,1,748a89f3-5c9b-4998-af78-e6b52b22a578,00000001-0001-0001-0001-000000017056,1582150223070,1582150739070,1,175798792,0,27531,872702992,0,443,62,15,0,3,0,0,0,0, , ,Permit,7d13fcaa-88bd-11d6-859b-0002b34b9580,Permit + Notify,0,175798792,0,0,0,0,0,,,,,,,,,
267859031,e4993c7f-ce1d-11e6-b837-b05ada4eed7a,1,748a89f3-5c9b-4998-af78-e6b52b22a578,00000001-0001-0001-0001-000000017056,1582150739090,1582150739090,1,175798792,0,25135,1158721322,0,443,62,15,0,3,0,0,0,0, , ,Permit,7d13fcaa-88bd-11d6-859b-0002b34b9580,Permit + Notify,0,175798792,0,0,0,0,0,,,,,,,,,
73545497,3da1ecaa-2380-11e7-add1-ec8147b19acd,1,4bd9469b-5403-4957-b88d-2a1f5006b757,00000001-0001-0001-0001-000000017056,1582150612,1582150739281,1,175779451,0,61427,175767561,0,8080,47,7,0,3,0,0,0,0, , ,Permit,7d13fcaa-88bd-11d6-859b-0002b34b9580,,0,175779451,0,0,0,0,0,,,,,,,,,
73545498,3da1ecaa-2380-11e7-add1-ec8147b19acd,1,b94922ea-c615-4377-a0b7-d1aeb9f3613b,00000001-0001-0001-0001-000000017056,1582150739,1582150739481,1,175767561,0,22683,234429699,0,443,44,4,0,3,0,0,0,0, , ,Permit,7d13fcaa-88bd-11d6-859b-0002b34b9580,,0,175767561,0,0,0,0,0,,,,,,,,,
223303496,0036a850-10df-11e7-b47f-f8dc43e860d0,1,0743aeee-8078-44e4-9b01-011ce13e6a54,00000001-0001-0001-0001-000000017056,1582150677,1582150739856,1,175864331,0,16353,315724404,0,443,4,4,0,3,0,0,0,0, , ,Permit,7d13fcaa-88bd-11d6-859b-0002b34b9580,,0,175864331,0,0,0,0,0,,,,,,,,,
144085931,a73afd1f-2217-11e3-a4dc-78acc0f2ed41,1,e307b833-214a-4d60-aea6-874a78007403,00000001-0001-0001-0001-000000012850,1582150740021,1582150740021,1,176816975,0,62016,176767028,0,22,203,26,0,1,0,0,0,0, , ,Permit,7d13fcaa-88bd-11d6-859b-0002b34b9580,Permit + Notify,0,176816975,0,0,0,0,0,,,,,,,,,
267859032,e4993c7f-ce1d-11e6-b837-b05ada4eed7a,1,db410abe-84ec-40b5-b2fd-4e437b775136,00000001-0001-0001-0001-000000012850,1582150680041,1582150740041,4,2317605694,0,57133,177350913,0,22,74,26,223,1,0,0,0,0, , ,Permit,7d13fcaa-88bd-11d6-859b-0002b34b9580,Permit + Notify,0,2317605694,0,0,0,0,0,,,,,,,,,
223303497,0036a850-10df-11e7-b47f-f8dc43e860d0,1,0743aeee-8078-44e4-9b01-011ce13e6a54,00000001-0001-0001-0001-000000017056,1582150740,1582150740056,1,175864331,0,30385,220222772,0,443,4,4,0,3,0,0,0,0, , ,Permit,7d13fcaa-88bd-11d6-859b-0002b34b9580,,0,175864331,0,0,0,0,0,,,,,,,,,
117066192,8819d855-1fcf-11e3-b58f-78acc0f2ecdf,1,ed029e92-a2a9-4208-a9c1-685efaf6c822,00000001-0001-0001-0001-000000012850,1582150624086,1582150740086,1,392354276,0,57878,3232261946,0,22,234,11,0,1,0,0,0,0, , ,Permit,7d13fcaa-88bd-11d6-859b-0002b34b9580,Permit + Notify,0,392354276,0,0,0,0,0,,,,,,,,,
117066193,8819d855-1fcf-11e3-b58f-78acc0f2ecdf,1,dc9add02-13ec-4ef1-8463-7ce53e8bc774,00000001-0001-0001-0001-000000012850,1582150740086,1582150740086,1,392354276,0,57878,3151532858,0,22,226,3,0,1,0,0,0,0, , ,Permit,7d13fcaa-88bd-11d6-859b-0002b34b9580,Permit + Notify,0,392354276,0,0,0,0,0,,,,,,,,,
117066194,8819d855-1fcf-11e3-b58f-78acc0f2ecdf,1,1f86e739-595c-493a-ab2b-9ef275595267,00000001-0001-0001-0001-000000005601,1582150740096,1582150740096,1,392354276,0,57878,3151532858,0,22,226,2,0,1,0,0,0,0, , ,Permit,7d13fcaa-88bd-11d6-859b-0002b34b9580,Permit + Notify,0,392354276,0,0,0,0,0,,,,,,,,,
117066195,8819d855-1fcf-11e3-b58f-78acc0f2ecdf,1,3d9adff8-a33a-4127-b177-3ea8d2152e1d,00000001-0001-0001-0001-000000005601,1582150621096,1582150740096,1,392354276,0,57878,3232261946,0,22,234,10,0,1,0,0,0,0, , ,Permit,7d13fcaa-88bd-11d6-859b-0002b34b9580,Permit + Notify,0,392354276,0,0,0,0,0,,,,,,,,,
36260458,dc649d31-10bd-11e7-8f8b-d93a405adbc5,1,15f9454d-f227-4555-bce2-0a3e4ea1b1e2,00000001-0001-0001-0001-000000017056,1582149592,1582150740325,1,175915785,0,54222,2899902628,0,443,20,4,0,3,0,0,0,0, , ,Permit,7d13fcaa-88bd-11d6-859b-0002b34b9580,,0,175915785,0,0,0,0,0,,,,,,,,,
267859033,e4993c7f-ce1d-11e6-b837-b05ada4eed7a,1,d27f9466-b724-48e0-9b79-bcb92e8b96d7,00000001-0001-0001-0001-000000005601,1582150680026,1582150741026,2,176816975,0,62016,176767028,0,22,75,28,0,1,0,0,0,0, , ,Permit,7d13fcaa-88bd-11d6-859b-0002b34b9580,Permit + Notify,0,176816975,0,0,0,0,0,,,,,,,,,
267859034,e4993c7f-ce1d-11e6-b837-b05ada4eed7a,1,9e13e7d1-e559-49a8-a8c5-b1c6ae4363f3,00000001-0001-0001-0001-000000012850,1582150680026,1582150741026,2,176816975,0,62016,176767028,0,22,75,29,0,1,0,0,0,0, , ,Permit,7d13fcaa-88bd-11d6-859b-0002b34b9580,Permit + Notify,0,176816975,0,0,0,0,0,,,,,,,,,
267859035,e4993c7f-ce1d-11e6-b837-b05ada4eed7a,1,db410abe-84ec-40b5-b2fd-4e437b775136,00000001-0001-0001-0001-000000012850,1582150676026,1582150741026,6,2317605694,0,57003,177381422,0,22,68,20,223,1,0,0,0,0, , ,Permit,7d13fcaa-88bd-11d6-859b-0002b34b9580,Permit + Notify,0,2317605694,0,0,0,0,0,,,,,,,,,
267859036,e4993c7f-ce1d-11e6-b837-b05ada4eed7a,1,748a89f3-5c9b-4998-af78-e6b52b22a578,00000001-0001-0001-0001-000000017056,1582150680026,1582150741026,1,175798792,0,20335,2563179800,0,443,62,15,0,3,0,0,0,0, , ,Permit,7d13fcaa-88bd-11d6-859b-0002b34b9580,Permit + Notify,0,175798792,0,0,0,0,0,,,,,,,,,
267859037,e4993c7f-ce1d-11e6-b837-b05ada4eed7a,1,748a89f3-5c9b-4998-af78-e6b52b22a578,00000001-0001-0001-0001-000000017056,1582150678026,1582150741026,10,175798792,0,29325,1761514820,0,443,62,15,0,3,0,0,0,0, , ,Permit,7d13fcaa-88bd-11d6-859b-0002b34b9580,Permit + Notify,0,175798792,0,0,0,0,0,,,,,,,,,
267859038,e4993c7f-ce1d-11e6-b837-b05ada4eed7a,1,db410abe-84ec-40b5-b2fd-4e437b775136,00000001-0001-0001-0001-000000012850,1582150680026,1582150741026,6,2317605694,0,56839,176755395,0,22,74,26,223,1,0,0,0,0, , ,Permit,7d13fcaa-88bd-11d6-859b-0002b34b9580,Permit + Notify,0,2317605694,0,0,0,0,0,,,,,,,,,
267859039,e4993c7f-ce1d-11e6-b837-b05ada4eed7a,1,748a89f3-5c9b-4998-af78-e6b52b22a578,00000001-0001-0001-0001-000000017056,1582150676026,1582150741026,5,175798792,0,36683,921484568,0,443,62,15,0,3,0,0,0,0, , ,Permit,7d13fcaa-88bd-11d6-859b-0002b34b9580,Permit + Notify,0,175798792,0,0,0,0,0,,,,,,,,,
267859040,e4993c7f-ce1d-11e6-b837-b05ada4eed7a,1,db410abe-84ec-40b5-b2fd-4e437b775136,00000001-0001-0001-0001-000000012850,1582150680026,1582150741026,6,2317605694,0,56813,177381404,0,22,68,20,223,1,0,0,0,0, , ,Permit,7d13fcaa-88bd-11d6-859b-0002b34b9580,Permit + Notify,0,2317605694,0,0,0,0,0,,,,,,,,,
267859041,e4993c7f-ce1d-11e6-b837-b05ada4eed7a,1,748a89f3-5c9b-4998-af78-e6b52b22a578,00000001-0001-0001-0001-000000017056,1582150680026,1582150741026,6,175798792,0,22053,400091673,0,443,62,15,0,3,0,0,0,0, , ,Permit,7d13fcaa-88bd-11d6-859b-0002b34b9580,Permit + Notify,0,175798792,0,0,0,0,0,,,,,,,,,
267859042,e4993c7f-ce1d-11e6-b837-b05ada4eed7a,1,748a89f3-5c9b-4998-af78-e6b52b22a578,00000001-0001-0001-0001-000000017056,1582150680026,1582150741026,1,175798792,0,30437,854154560,0,443,62,15,0,3,0,0,0,0, , ,Permit,7d13fcaa-88bd-11d6-859b-0002b34b9580,Permit + Notify,0,175798792,0,0,0,0,0,,,,,,,,,
267859043,e4993c7f-ce1d-11e6-b837-b05ada4eed7a,1,748a89f3-5c9b-4998-af78-e6b52b22a578,00000001-0001-0001-0001-000000017056,1582150666026,1582150741026,5,175798792,0,35091,576743945,0,443,62,15,0,3,0,0,0,0, , ,Permit,7d13fcaa-88bd-11d6-859b-0002b34b9580,Permit + Notify,0,175798792,0,0,0,0,0,,,,,,,,,
267859044,e4993c7f-ce1d-11e6-b837-b05ada4eed7a,1,8300ee53-e0f3-4589-a21b-aed2cba5292f,00000001-0001-0001-0001-000000017056,1582150680026,1582150741026,1,177377431,0,62059,175798792,0,8080,86,39,10,3,0,0,0,0, , ,Permit,7d13fcaa-88bd-11d6-859b-0002b34b9580,Permit + Notify,0,177377431,0,0,0,0,0,,,,,,,,,
267859045,e4993c7f-ce1d-11e6-b837-b05ada4eed7a,1,8300ee53-e0f3-4589-a21b-aed2cba5292f,00000001-0001-0001-0001-000000017056,1582150680026,1582150741026,1,176769039,0,54513,175798792,0,8080,86,39,10,3,0,0,0,0, , ,Permit,7d13fcaa-88bd-11d6-859b-0002b34b9580,Permit + Notify,0,176769039,0,0,0,0,0,,,,,,,,,
267859046,e4993c7f-ce1d-11e6-b837-b05ada4eed7a,1,db410abe-84ec-40b5-b2fd-4e437b775136,00000001-0001-0001-0001-000000012850,1582150680026,1582150741026,6,2317605694,0,56664,177381420,0,22,74,26,223,1,0,0,0,0, , ,Permit,7d13fcaa-88bd-11d6-859b-0002b34b9580,Permit + Notify,0,2317605694,0,0,0,0,0,,,,,,,,,
267859047,e4993c7f-ce1d-11e6-b837-b05ada4eed7a,1,8300ee53-e0f3-4589-a21b-aed2cba5292f,00000001-0001-0001-0001-000000017056,1582150671026,1582150741026,1,176785483,0,61119,175798792,0,8080,86,39,10,3,0,0,0,0, , ,Permit,7d13fcaa-88bd-11d6-859b-0002b34b9580,Permit + Notify,0,176785483,0,0,0,0,0,,,,,,,,,
267859048,e4993c7f-ce1d-11e6-b837-b05ada4eed7a,1,8300ee53-e0f3-4589-a21b-aed2cba5292f,00000001-0001-0001-0001-000000017056,1582150680026,1582150741026,1,177355285,0,63755,175798792,0,8080,86,39,10,3,0,0,0,0, , ,Permit,7d13fcaa-88bd-11d6-859b-0002b34b9580,Permit + Notify,0,177355285,0,0,0,0,0,,,,,,,,,
267859049,e4993c7f-ce1d-11e6-b837-b05ada4eed7a,1,748a89f3-5c9b-4998-af78-e6b52b22a578,00000001-0001-0001-0001-000000017056,1582150680026,1582150741026,2,175798792,0,38403,918280238,0,443,62,15,0,3,0,0,0,0, , ,Permit,7d13fcaa-88bd-11d6-859b-0002b34b9580,Permit + Notify,0,175798792,0,0,0,0,0,,,,,,,,,
267859050,e4993c7f-ce1d-11e6-b837-b05ada4eed7a,1,748a89f3-5c9b-4998-af78-e6b52b22a578,00000001-0001-0001-0001-000000017056,1582150680026,1582150741026,3,175798792,0,32329,2899902883,0,443,62,15,0,3,0,0,0,0, , ,Permit,7d13fcaa-88bd-11d6-859b-0002b34b9580,Permit + Notify,0,175798792,0,0,0,0,0,,,,,,,,,
267859051,e4993c7f-ce1d-11e6-b837-b05ada4eed7a,1,748a89f3-5c9b-4998-af78-e6b52b22a578,00000001-0001-0001-0001-000000017056,1582150680026,1582150741026,2,175798792,0,25517,2899904590,0,443,62,15,0,3,0,0,0,0, , ,Permit,7d13fcaa-88bd-11d6-859b-0002b34b9580,Permit + Notify,0,175798792,0,0,0,0,0,,,,,,,,,
267859052,e4993c7f-ce1d-11e6-b837-b05ada4eed7a,1,748a89f3-5c9b-4998-af78-e6b52b22a578,00000001-0001-0001-0001-000000017056,1582150657026,1582150741026,1,176754194,0,60345,175798792,0,8080,61,14,0,3,0,0,0,0, , ,Permit,7d13fcaa-88bd-11d6-859b-0002b34b9580,Permit + Notify,0,176754194,0,0,0,0,0,,,,,,,,,
267859053,e4993c7f-ce1d-11e6-b837-b05ada4eed7a,1,748a89f3-5c9b-4998-af78-e6b52b22a578,00000001-0001-0001-0001-000000017056,1582150666026,1582150741026,2,175798792,0,31133,3133166014,0,443,62,15,0,3,0,0,0,0, , ,Permit,7d13fcaa-88bd-11d6-859b-0002b34b9580,Permit + Notify,0,175798792,0,0,0,0,0,,,,,,,,,
267859054,e4993c7f-ce1d-11e6-b837-b05ada4eed7a,1,8300ee53-e0f3-4589-a21b-aed2cba5292f,00000001-0001-0001-0001-000000017056,1582150658026,1582150741026,19,176782419,0,51395,175798792,0,8080,86,39,10,3,0,0,0,0, , ,Permit,7d13fcaa-88bd-11d6-859b-0002b34b9580,Permit + Notify,0,176782419,0,0,0,0,0,,,,,,,,,
267859055,e4993c7f-ce1d-11e6-b837-b05ada4eed7a,1,8300ee53-e0f3-4589-a21b-aed2cba5292f,00000001-0001-0001-0001-000000017056,1582150680026,1582150741026,1,176789017,0,54588,175798792,0,8080,86,39,10,3,0,0,0,0, , ,Permit,7d13fcaa-88bd-11d6-859b-0002b34b9580,Permit + Notify,0,176789017,0,0,0,0,0,,,,,,,,,
267859056,e4993c7f-ce1d-11e6-b837-b05ada4eed7a,1,748a89f3-5c9b-4998-af78-e6b52b22a578,00000001-0001-0001-0001-000000017056,1582150657026,1582150741026,13,175798792,0,17157,2899903626,0,443,62,15,0,3,0,0,0,0, , ,Permit,7d13fcaa-88bd-11d6-859b-0002b34b9580,Permit + Notify,0,175798792,0,0,0,0,0,,,,,,,,,
267859057,e4993c7f-ce1d-11e6-b837-b05ada4eed7a,1,8300ee53-e0f3-4589-a21b-aed2cba5292f,00000001-0001-0001-0001-000000017056,1582150680026,1582150741026,1,177384493,0,63271,175798792,0,8080,86,39,10,3,0,0,0,0, , ,Permit,7d13fcaa-88bd-11d6-859b-0002b34b9580,Permit + Notify,0,177384493,0,0,0,0,0,,,,,,,,,
267859058,e4993c7f-ce1d-11e6-b837-b05ada4eed7a,1,79e98d3e-4b72-4f3b-92be-dd35be814608,00000001-0001-0001-0001-000000005601,1582150661026,1582150741026,47,316966230,0,46976,3232235830,0,22,65,18,0,1,0,0,0,0, , ,Permit,7d13fcaa-88bd-11d6-859b-0002b34b9580,Permit + Notify,0,316966230,0,0,0,0,0,,,,,,,,,
4845722,e4993c7f-ce1d-11e6-b837-b05ada4eed7a,2,00000002-0002-0002-0002-000000011984,00000001-0001-0001-0001-000000011984,1582150680026,1582150741026,1,176779170,0,60784,2899909988,0,80,73,26,223,2,0,0,0,0, , ,Block,3ab8eea0-4331-11d6-b47a-00a0c995f27f,Block + Notify,0,176779170,0,0,0,0,0,,,,,,,,,
267859059,e4993c7f-ce1d-11e6-b837-b05ada4eed7a,1,2dedcf65-5c52-41bf-b2ed-beccdbac3799,00000001-0001-0001-0001-000000012850,1582150661026,1582150741026,47,316966230,0,46976,3232235830,0,22,65,19,0,1,0,0,0,0, , ,Permit,7d13fcaa-88bd-11d6-859b-0002b34b9580,Permit + Notify,0,316966230,0,0,0,0,0,,,,,,,,,
267859060,e4993c7f-ce1d-11e6-b837-b05ada4eed7a,1,748a89f3-5c9b-4998-af78-e6b52b22a578,00000001-0001-0001-0001-000000017056,1582150675026,1582150741026,1,175798792,0,36473,3015686403,0,443,62,15,0,3,0,0,0,0, , ,Permit,7d13fcaa-88bd-11d6-859b-0002b34b9580,Permit + Notify,0,175798792,0,0,0,0,0,,,,,,,,,
267859061,e4993c7f-ce1d-11e6-b837-b05ada4eed7a,1,8300ee53-e0f3-4589-a21b-aed2cba5292f,00000001-0001-0001-0001-000000017056,1582150644026,1582150741026,3,175795609,0,49873,175798792,0,8080,86,39,10,3,0,0,0,0, , ,Permit,7d13fcaa-88bd-11d6-859b-0002b34b9580,Permit + Notify,0,175795609,0,0,0,0,0,,,,,,,,,
267859062,e4993c7f-ce1d-11e6-b837-b05ada4eed7a,1,748a89f3-5c9b-4998-af78-e6b52b22a578,00000001-0001-0001-0001-000000017056,1582150673026,1582150741026,1,177359939,0,50160,3627735310,0,443,62,15,0,3,0,0,0,0, , ,Permit,7d13fcaa-88bd-11d6-859b-0002b34b9580,Permit + Notify,0,177359939,0,0,0,0,0,,,,,,,,,
267859063,e4993c7f-ce1d-11e6-b837-b05ada4eed7a,1,8300ee53-e0f3-4589-a21b-aed2cba5292f,00000001-0001-0001-0001-000000017056,1582150642026,1582150741026,1,177351216,0,60167,175798792,0,8080,86,39,10,3,0,0,0,0, , ,Permit,7d13fcaa-88bd-11d6-859b-0002b34b9580,Permit + Notify,0,177351216,0,0,0,0,0,,,,,,,,,
267859064,e4993c7f-ce1d-11e6-b837-b05ada4eed7a,1,748a89f3-5c9b-4998-af78-e6b52b22a578,00000001-0001-0001-0001-000000017056,1582150644026,1582150741026,3,175798792,0,29337,3015686401,0,443,62,15,0,3,0,0,0,0, , ,Permit,7d13fcaa-88bd-11d6-859b-0002b34b9580,Permit + Notify,0,175798792,0,0,0,0,0,,,,,,,,,
267859065,e4993c7f-ce1d-11e6-b837-b05ada4eed7a,1,748a89f3-5c9b-4998-af78-e6b52b22a578,00000001-0001-0001-0001-000000017056,1582150665026,1582150741026,1,177382996,0,57665,879870596,0,443,62,15,0,3,0,0,0,0, , ,Permit,7d13fcaa-88bd-11d6-859b-0002b34b9580,Permit + Notify,0,177382996,0,0,0,0,0,,,,,,,,,
267859066,e4993c7f-ce1d-11e6-b837-b05ada4eed7a,1,748a89f3-5c9b-4998-af78-e6b52b22a578,00000001-0001-0001-0001-000000017056,1582150666026,1582150741026,1,175798792,0,37785,603002740,0,443,62,15,0,3,0,0,0,0, , ,Permit,7d13fcaa-88bd-11d6-859b-0002b34b9580,Permit + Notify,0,175798792,0,0,0,0,0,,,,,,,,,
267859067,e4993c7f-ce1d-11e6-b837-b05ada4eed7a,1,8300ee53-e0f3-4589-a21b-aed2cba5292f,00000001-0001-0001-0001-000000017056,1582150680026,1582150741026,1,176792227,0,63244,175798792,0,8080,86,39,10,3,0,0,0,0, , ,Permit,7d13fcaa-88bd-11d6-859b-0002b34b9580,Permit + Notify,0,176792227,0,0,0,0,0,,,,,,,,,
267859068,e4993c7f-ce1d-11e6-b837-b05ada4eed7a,1,8300ee53-e0f3-4589-a21b-aed2cba5292f,00000001-0001-0001-0001-000000017056,1582150669026,1582150741026,2,177383197,0,50632,175798792,0,8080,86,39,10,3,0,0,0,0, , ,Permit,7d13fcaa-88bd-11d6-859b-0002b34b9580,Permit + Notify,0,177383197,0,0,0,0,0,,,,,,,,,
267859069,e4993c7f-ce1d-11e6-b837-b05ada4eed7a,1,748a89f3-5c9b-4998-af78-e6b52b22a578,00000001-0001-0001-0001-000000017056,1582150645026,1582150741026,4,175798792,0,22773,232925790,0,443,62,15,0,3,0,0,0,0, , ,Permit,7d13fcaa-88bd-11d6-859b-0002b34b9580,Permit + Notify,0,175798792,0,0,0,0,0,,,,,,,,,
267859070,e4993c7f-ce1d-11e6-b837-b05ada4eed7a,1,748a89f3-5c9b-4998-af78-e6b52b22a578,00000001-0001-0001-0001-000000017056,1582150649026,1582150741026,1,175798792,0,30535,3365077897,0,443,62,15,0,3,0,0,0,0, , ,Permit,7d13fcaa-88bd-11d6-859b-0002b34b9580,Permit + Notify,0,175798792,0,0,0,0,0,,,,,,,,,
267859071,e4993c7f-ce1d-11e6-b837-b05ada4eed7a,1,748a89f3-5c9b-4998-af78-e6b52b22a578,00000001-0001-0001-0001-000000017056,1582150679026,1582150741026,3,175798792,0,28309,64260273,0,443,62,15,0,3,0,0,0,0, , ,Permit,7d13fcaa-88bd-11d6-859b-0002b34b9580,Permit + Notify,0,175798792,0,0,0,0,0,,,,,,,,,
267859072,e4993c7f-ce1d-11e6-b837-b05ada4eed7a,1,748a89f3-5c9b-4998-af78-e6b52b22a578,00000001-0001-0001-0001-000000017056,1582150653026,1582150741026,3,175798792,0,16237,2899904298,0,443,62,15,0,3,0,0,0,0, , ,Permit,7d13fcaa-88bd-11d6-859b-0002b34b9580,Permit + Notify,0,175798792,0,0,0,0,0,,,,,,,,,
267859073,e4993c7f-ce1d-11e6-b837-b05ada4eed7a,1,748a89f3-5c9b-4998-af78-e6b52b22a578,00000001-0001-0001-0001-000000017056,1582150680026,1582150741026,1,175798792,0,36117,2899906326,0,443,62,15,0,3,0,0,0,0, , ,Permit,7d13fcaa-88bd-11d6-859b-0002b34b9580,Permit + Notify,0,175798792,0,0,0,0,0,,,,,,,,,
267859074,e4993c7f-ce1d-11e6-b837-b05ada4eed7a,1,8300ee53-e0f3-4589-a21b-aed2cba5292f,00000001-0001-0001-0001-000000017056,1582150646026,1582150741026,5,177352235,0,64380,175798792,0,8080,86,39,10,3,0,0,0,0, , ,Permit,7d13fcaa-88bd-11d6-859b-0002b34b9580,Permit + Notify,0,177352235,0,0,0,0,0,,,,,,,,,
267859075,e4993c7f-ce1d-11e6-b837-b05ada4eed7a,1,748a89f3-5c9b-4998-af78-e6b52b22a578,00000001-0001-0001-0001-000000017056,1582150654026,1582150741026,5,175798792,0,27123,1745975147,0,443,62,15,0,3,0,0,0,0, , ,Permit,7d13fcaa-88bd-11d6-859b-0002b34b9580,Permit + Notify,0,175798792,0,0,0,0,0,,,,,,,,,
267859076,e4993c7f-ce1d-11e6-b837-b05ada4eed7a,1,748a89f3-5c9b-4998-af78-e6b52b22a578,00000001-0001-0001-0001-000000017056,1582150639026,1582150741026,10,175798792,0,34247,315982400,0,443,62,15,0,3,0,0,0,0, , ,Permit,7d13fcaa-88bd-11d6-859b-0002b34b9580,Permit + Notify,0,175798792,0,0,0,0,0,,,,,,,,,
267859077,e4993c7f-ce1d-11e6-b837-b05ada4eed7a,1,79e98d3e-4b72-4f3b-92be-dd35be814608,00000001-0001-0001-0001-000000005601,1582150679026,1582150741026,3,176817683,0,36126,3232235830,0,22,65,18,0,1,0,0,0,0, , ,Permit,7d13fcaa-88bd-11d6-859b-0002b34b9580,Permit + Notify,0,176817683,0,0,0,0,0,,,,,,,,,
267859078,e4993c7f-ce1d-11e6-b837-b05ada4eed7a,1,c872c559-bb4b-478c-9749-87504b09564a,00000001-0001-0001-0001-000000005601,1582150679026,1582150741026,3,176817683,0,36126,175788621,0,22,62,15,0,1,0,0,0,0, , ,Permit,7d13fcaa-88bd-11d6-859b-0002b34b9580,Permit + Notify,0,176817683,0,0,0,0,0,,,,,,,,,
267859079,e4993c7f-ce1d-11e6-b837-b05ada4eed7a,1,d27f9466-b724-48e0-9b79-bcb92e8b96d7,00000001-0001-0001-0001-000000005601,1582150679026,1582150741026,3,176817683,0,36126,175788621,0,22,75,28,0,1,0,0,0,0, , ,Permit,7d13fcaa-88bd-11d6-859b-0002b34b9580,Permit + Notify,0,176817683,0,0,0,0,0,,,,,,,,,
267859080,e4993c7f-ce1d-11e6-b837-b05ada4eed7a,1,2dedcf65-5c52-41bf-b2ed-beccdbac3799,00000001-0001-0001-0001-000000012850,1582150679026,1582150741026,3,176817683,0,36126,3232235830,0,22,65,19,0,1,0,0,0,0, , ,Permit,7d13fcaa-88bd-11d6-859b-0002b34b9580,Permit + Notify,0,176817683,0,0,0,0,0,,,,,,,,,
267859081,e4993c7f-ce1d-11e6-b837-b05ada4eed7a,1,9e13e7d1-e559-49a8-a8c5-b1c6ae4363f3,00000001-0001-0001-0001-000000012850,1582150679026,1582150741026,3,176817683,0,36126,175788621,0,22,75,29,0,1,0,0,0,0, , ,Permit,7d13fcaa-88bd-11d6-859b-0002b34b9580,Permit + Notify,0,176817683,0,0,0,0,0,,,,,,,,,
267859082,e4993c7f-ce1d-11e6-b837-b05ada4eed7a,1,97a100f3-5fc4-4673-8283-3bbede00638b,00000001-0001-0001-0001-000000012850,1582150679026,1582150741026,3,176817683,0,36126,175788621,0,22,62,14,0,1,0,0,0,0, , ,Permit,7d13fcaa-88bd-11d6-859b-0002b34b9580,Permit + Notify,0,176817683,0,0,0,0,0,,,,,,,,,
267859083,e4993c7f-ce1d-11e6-b837-b05ada4eed7a,1,748a89f3-5c9b-4998-af78-e6b52b22a578,00000001-0001-0001-0001-000000017056,1582150662026,1582150741026,6,175798792,0,19009,2450817080,0,443,62,15,0,3,0,0,0,0, , ,Permit,7d13fcaa-88bd-11d6-859b-0002b34b9580,Permit + Notify,0,175798792,0,0,0,0,0,,,,,,,,,
267859084,e4993c7f-ce1d-11e6-b837-b05ada4eed7a,1,748a89f3-5c9b-4998-af78-e6b52b22a578,00000001-0001-0001-0001-000000017056,1582150662026,1582150741026,2,175798792,0,25649,389475395,0,443,62,15,0,3,0,0,0,0, , ,Permit,7d13fcaa-88bd-11d6-859b-0002b34b9580,Permit + Notify,0,175798792,0,0,0,0,0,,,,,,,,,
267859085,e4993c7f-ce1d-11e6-b837-b05ada4eed7a,1,748a89f3-5c9b-4998-af78-e6b52b22a578,00000001-0001-0001-0001-000000017056,1582150654026,1582150741026,3,175798792,0,29505,65644548,0,443,62,15,0,3,0,0,0,0, , ,Permit,7d13fcaa-88bd-11d6-859b-0002b34b9580,Permit + Notify,0,175798792,0,0,0,0,0,,,,,,,,,
267859086,e4993c7f-ce1d-11e6-b837-b05ada4eed7a,1,748a89f3-5c9b-4998-af78-e6b52b22a578,00000001-0001-0001-0001-000000017056,1582150662026,1582150741026,2,175798792,0,16333,577484881,0,443,62,15,0,3,0,0,0,0, , ,Permit,7d13fcaa-88bd-11d6-859b-0002b34b9580,Permit + Notify,0,175798792,0,0,0,0,0,,,,,,,,,
